SubjectID,researchdate
1234809583742113409,2025-07-14
1585271561336670909,2025-07-14
1585271561336693500,2025-07-14
1585271561336706622,2025-07-14
1585271561336883511,2025-07-14
1585271561336911990,2025-07-14
1585271561336939603,2025-07-14
1585271561337003723,2025-07-14
1585271561337019454,2025-07-14
1585271561337041337,2025-07-14
1585271561337050126,2025-07-14
1945561426443112146,2025-07-14
2098691289167688257,2025-07-14
2305848744076623089,2025-07-14
2594081260232705685,2025-07-14
3036618914833532544,2025-07-14
3539841704581793024,2025-07-14
3756013447131138703,2025-07-14
3756013447131138769,2025-07-14
3891115984388077708,2025-07-14
3963174951955399720,2025-07-14
4251405950763377216,2025-07-14
4620707992873814016,2025-07-14
4908935609760526337,2025-07-14
4908937353777221953,2025-07-14
5054698614502523200,2025-07-14
5116096277414530244,2025-07-14
6052843423965704118,2025-07-14
6341074104264854106,2025-07-14
6341074104264855981,2025-07-14
6629304165209876610,2025-07-14
6629304165209877635,2025-07-14
6629304165209878341,2025-07-14
6629304165209879034,2025-07-14
7142785589095501632,2025-07-14
7143550849188499200,2025-07-14
7791239233038935745,2025-07-14
9007204939872883170,2025-07-14
9007204939872883266,2025-07-14
5034735007326,2025-07-15
5034735007817,2025-07-15
442149976233456704,2025-07-15
792640588831739337,2025-07-15
945764897014134721,2025-07-15
1234000039061637954,2025-07-15
1378113689911307329,2025-07-15
1441159783276051102,2025-07-15
1585271561336667284,2025-07-15
1585271561336670909,2025-07-15
1585271561336768500,2025-07-15
1585271561336878773,2025-07-15
1585271561336957025,2025-07-15
1585271561337032322,2025-07-15
1585271561337041337,2025-07-15
1585271561337048914,2025-07-15
1739855415287684224,2025-07-15
1810945949134984896,2025-07-15
2233792637557835906,2025-07-15
2305848744076621797,2025-07-15
2386920338217061377,2025-07-15
2449965262016764108,2025-07-15
2603093573757477760,2025-07-15
2738194092690289068,2025-07-15
3386713974243437648,2025-07-15
3747002410952559424,2025-07-15
3901143088939080448,2025-07-15
4261457657532782784,2025-07-15
4764817325728901697,2025-07-15
5054355268277353088,2025-07-15
5548441990942654369,2025-07-15
6052843385257647256,2025-07-15
6341074104264852706,2025-07-15
6413132924049771908,2025-07-15
6629304165209877113,2025-07-15
6629304165209879016,2025-07-15
7142785589095501632,2025-07-15
8718974580309866967,2025-07-15
576467810957597286,2025-07-16
729595702993858241,2025-07-16
801652528411721920,2025-07-16
802025055362232768,2025-07-16
802341714711045824,2025-07-16
802429675641271424,2025-07-16
945764897014134721,2025-07-16
1233997180257176773,2025-07-16
1234000039061637954,2025-07-16
1369101741337282579,2025-07-16
1585271561336620249,2025-07-16
1585271561336647877,2025-07-16
1585271561336878967,2025-07-16
1585271561337033274,2025-07-16
1585271561337037325,2025-07-16
1585271561337041337,2025-07-16
1585271561337043287,2025-07-16
1954572816503618427,2025-07-16
2738194092690289061,2025-07-16
2738194092690289707,2025-07-16
3251609575546333699,2025-07-16
3467784016540726144,2025-07-16
3530830270264483540,2025-07-16
3891115984388077661,2025-07-16
3891117339130576500,2025-07-16
4467576858342743199,2025-07-16
4620703683897942292,2025-07-16
4764817325728907136,2025-07-16
5116096277414528843,2025-07-16
5188154264055125095,2025-07-16
5332267584642577308,2025-07-16
5629513342402052418,2025-07-16
5836672953232509453,2025-07-16
6052843385257647256,2025-07-16
6061856428691210627,2025-07-16
6133915128677064322,2025-07-16
6341074104264853342,2025-07-16
6413132928739243478,2025-07-16
6629304165209879016,2025-07-16
7791241212634245504,2025-07-16
8718974580309867140,2025-07-16
8728518817701585984,2025-07-16
8863090172069209089,2025-07-16
8944181243923981696,2025-07-16
9079274105886290176,2025-07-16
5034735007283,2025-07-17
153134458553130817,2025-07-17
442149976233456704,2025-07-17
657538097896226498,2025-07-17
802341714711045824,2025-07-17
945766992112357711,2025-07-17
1234000039061637954,2025-07-17
1378112445748263814,2025-07-17
1513216533926153987,2025-07-17
1522239587313476288,2025-07-17
1585271561336649319,2025-07-17
1585271561336659765,2025-07-17
1585271561336752154,2025-07-17
1585271561337052854,2025-07-17
1585274296737055645,2025-07-17
1594456296228688960,2025-07-17
1738421652124963520,2025-07-17
1810459314961888513,2025-07-17
1954572816503618427,2025-07-17
2305848744076623859,2025-07-17
2315410463079109376,2025-07-17
5053051190437830144,2025-07-17
5116096277414528843,2025-07-17
5125788643857464833,2025-07-17
5413337214202461713,2025-07-17
6061859049728064640,2025-07-17
6485190696845706701,2025-07-17
6566260261574333184,2025-07-17
6629304165209877306,2025-07-17
6629304165209878223,2025-07-17
6854845213063327936,2025-07-17
7782225885427882725,2025-07-17
8367700322646865281,2025-07-17
792639191900656652,2025-07-18
1585271561336637637,2025-07-18
1585271561336925056,2025-07-18
1585271561337018173,2025-07-18
1585271561337025894,2025-07-18
1585271561337043287,2025-07-18
1811781577972156032,2025-07-18
1954572816503618427,2025-07-18
2387572825029727232,2025-07-18
2882308749924541139,2025-07-18
2891322904814631489,2025-07-18
3323785317624181504,2025-07-18
3747000630363940378,2025-07-18
3828751370547352448,2025-07-18
4755806029018135186,2025-07-18
4764817325728907200,2025-07-18
5269824042523099520,2025-07-18
6052843423965704320,2025-07-18
6422145316800824194,2025-07-18
6701361217345428273,2025-07-18
6701361217345430821,2025-07-18
6854491295748131010,2025-07-18
8007413309079151424,2025-07-18
8584535786888479488,2025-07-18
81075537411025938,2025-07-19
585481725913662850,2025-07-19
792639191900656652,2025-07-19
947485702835762688,2025-07-19
1089884978166962816,2025-07-19
1585271561336618120,2025-07-19
1585271561336650970,2025-07-19
1585271561336808997,2025-07-19
1585271561336939603,2025-07-19
1585271561336940256,2025-07-19
1585271561337025894,2025-07-19
1585271561337030719,2025-07-19
1585271561337037325,2025-07-19
1954572816503618427,2025-07-19
2386918729101108450,2025-07-19
2531033574337165035,2025-07-19
2531033574337167351,2025-07-19
2738194092690289674,2025-07-19
3036777244507937536,2025-07-19
3098483602160404120,2025-07-19
3891117339130576500,2025-07-19
3963174731014708820,2025-07-19
5116096277414530917,2025-07-19
6061858568653267968,2025-07-19
6413133404652387242,2025-07-19
7143550849188499200,2025-07-19
7349881930372709760,2025-07-19
7782225885427882401,2025-07-19
8945289551644854145,2025-07-19
360293909705804759,2025-07-20
442405311763283456,2025-07-20
442950420698550144,2025-07-20
576467810957597286,2025-07-20
585481725913662850,2025-07-20
658807267859499264,2025-07-20
1585271561336662224,2025-07-20
1585271561336677835,2025-07-20
1585271561336922697,2025-07-20
1585271561337012374,2025-07-20
1585271561337024794,2025-07-20
1585271561337034788,2025-07-20
1585271561337048751,2025-07-20
1954572816503618427,2025-07-20
2305848744076622696,2025-07-20
2386918729101108450,2025-07-20
2460299093554921792,2025-07-20
2810253572328673294,2025-07-20
2891323026468668225,2025-07-20
3900130399151679296,2025-07-20
4116348389294694784,2025-07-20
4693742041710825088,2025-07-20
4764817325728901697,2025-07-20
5125595129810968512,2025-07-20
5764614806234615889,2025-07-20
5764614858704116314,2025-07-20
6061859049728065089,2025-07-20
6124902627122868257,2025-07-20
6134841389232878016,2025-07-20
6135113360308368000,2025-07-20
6629304165209876517,2025-07-20
6629304165209876610,2025-07-20
6629304165209877635,2025-07-20
6989592478251127572,2025-07-20
7071730495301498368,2025-07-20
7349881930372709760,2025-07-20
7493995542453564627,2025-07-20
8502803222098581352,2025-07-20
9007204939872883048,2025-07-20
945766992112357711,2025-07-21
1224986448198667714,2025-07-21
1513216533926154380,2025-07-21
1585271561336969686,2025-07-21
1585271561337012374,2025-07-21
1594992857903069825,2025-07-21
1954572816503618427,2025-07-21
2171162808295697920,2025-07-21
2233792637557837251,2025-07-21
2386919846102515585,2025-07-21
3674943108267374674,2025-07-21
4332476184562103680,2025-07-21
4332476682224603969,2025-07-21
4406223391538753408,2025-07-21
4620804053167465280,2025-07-21
5044039385649898752,2025-07-21
5053050012633475100,2025-07-21
5116096277414530917,2025-07-21
5332267584642577320,2025-07-21
5404326610889164485,2025-07-21
5413337214202458699,2025-07-21
6052843423965704312,2025-07-21
6061856428691210627,2025-07-21
6061859049728065089,2025-07-21
6341074104264852447,2025-07-21
6629304165209876610,2025-07-21
6629304165209878990,2025-07-21
6710563242055037760,2025-07-21
6782434890573854912,2025-07-21
7421937771504245263,2025-07-21
7791241212634245504,2025-07-21
8727990074356778752,2025-07-21
8935147025123496477,2025-07-21
360293909705804659,2025-07-22
792639191900656752,2025-07-22
1522327548243721536,2025-07-22
1585271561336662224,2025-07-22
1585271561336700081,2025-07-22
1585271561336717572,2025-07-22
1585271561336768127,2025-07-22
1585271561336950266,2025-07-22
1585271561336969544,2025-07-22
1585271561336985149,2025-07-22
1585271561336987845,2025-07-22
1585271561337033274,2025-07-22
1666343015431464640,2025-07-22
1954573939019829505,2025-07-22
2305848744076624014,2025-07-22
2386919846102515585,2025-07-22
2531033574337164798,2025-07-22
3036135594203998528,2025-07-22
3458771664316827264,2025-07-22
3611898983435468929,2025-07-22
4035232106963127754,2025-07-22
4261308455727522880,2025-07-22
4764817325728903810,2025-07-22
4908935195035266433,2025-07-22
5188154264055125217,2025-07-22
5629512976778660864,2025-07-22
5764614858704116547,2025-07-22
5980787364025192643,2025-07-22
5980787599406315173,2025-07-22
6629304165209877571,2025-07-22
6629304165209879016,2025-07-22
7133709247784472837,2025-07-22
7647124409916184322,2025-07-22
7719182053721748033,2025-07-22
8070457953695831297,2025-07-22
8430745724812681766,2025-07-22
8872103381380756162,2025-07-22
9007204939872883266,2025-07-22
441361688982362880,2025-07-23
513421936608554178,2025-07-23
576467810957597286,2025-07-23
792639191900656652,2025-07-23
936756002501340111,2025-07-23
1297043019275485478,2025-07-23
1585271561336707200,2025-07-23
1585271561336765379,2025-07-23
1585271561336866220,2025-07-23
1585271561336901830,2025-07-23
1585271561336912413,2025-07-23
1585271561336915000,2025-07-23
1585271561337003723,2025-07-23
1585271561337011622,2025-07-23
1585271561337012374,2025-07-23
1585271561337032322,2025-07-23
1585271561337041337,2025-07-23
1585271561337045761,2025-07-23
2315718326334908096,2025-07-23
2458976295491272520,2025-07-23
2531033574337165035,2025-07-23
2738194092690289068,2025-07-23
3036135594203998528,2025-07-23
3611898983435468034,2025-07-23
3963175104584410389,2025-07-23
4692759896965140290,2025-07-23
4693143371013972608,2025-07-23
5269224077618129344,2025-07-23
5269225437896844992,2025-07-23
5908730160197041621,2025-07-23
5990576595729602240,2025-07-23
6061856428691210627,2025-07-23
6341074104264855705,2025-07-23
6629304165209877571,2025-07-23
6629304165209878003,2025-07-23
6998605554852324737,2025-07-23
7421939452518497488,2025-07-23
7719181970776511680,2025-07-23
7998400403885849124,2025-07-23
9019569075740289,2025-07-24
1297043019275485478,2025-07-24
1369101347001709768,2025-07-24
1585271561336617583,2025-07-24
1585271561336649319,2025-07-24
1585271561336714584,2025-07-24
1585271561336768127,2025-07-24
1585271561336911990,2025-07-24
1585271561336939603,2025-07-24
1585271561336994142,2025-07-24
1585271561337041337,2025-07-24
1585271561337048914,2025-07-24
1585274468154761733,2025-07-24
1738421652124963520,2025-07-24
1811781577972156032,2025-07-24
1954573939019829505,2025-07-24
2449965262016764108,2025-07-24
2531033574337168760,2025-07-24
2738194092690289068,2025-07-24
2954367870147816203,2025-07-24
3035439740714155136,2025-07-24
3098482975285223429,2025-07-24
3107495819638266880,2025-07-24
3458771820566641907,2025-07-24
3900129160522843840,2025-07-24
3963174951955399358,2025-07-24
4188358270391977115,2025-07-24
4188358369920040000,2025-07-24
5116096277414531695,2025-07-24
5269225437896844992,2025-07-24
5836672162506748480,2025-07-24
6052843423965704511,2025-07-24
6196961000847500672,2025-07-24
6341072931965191817,2025-07-24
6341074104264852110,2025-07-24
6566258848326450200,2025-07-24
6566261173957204864,2025-07-24
6629304165209876517,2025-07-24
6629304165209878003,2025-07-24
6629304165209878404,2025-07-24
6917536399313464325,2025-07-24
7000147901829877888,2025-07-24
7421939452518496470,2025-07-24
7647124459683660802,2025-07-24
7791241212634248768,2025-07-24
8367699869220523521,2025-07-24
8430745724812681766,2025-07-24
9007204939872883172,2025-07-24
576467810957597286,2025-07-25
874294004464681344,2025-07-25
945767174589347532,2025-07-25
1522228828218256770,2025-07-25
1585271561336633756,2025-07-25
1585271561336714584,2025-07-25
1585271561336731414,2025-07-25
1585271561336873130,2025-07-25
1585271561336924641,2025-07-25
1585271561336982180,2025-07-25
1585271561336989324,2025-07-25
1585271561336994742,2025-07-25
1585271561336995405,2025-07-25
1585271561337012029,2025-07-25
1585274423917697043,2025-07-25
1738401682216574849,2025-07-25
1954573939019829505,2025-07-25
2243246602605790784,2025-07-25
2387572825029727232,2025-07-25
2449965262016764108,2025-07-25
2738194092690289068,2025-07-25
2738194092690289718,2025-07-25
4406223391538753408,2025-07-25
4899922101829706307,2025-07-25
4980991965168188033,2025-07-25
5044039385649898752,2025-07-25
5269225437896844992,2025-07-25
5332267584642577280,2025-07-25
6341074104264853896,2025-07-25
6494698090956842368,2025-07-25
6629304165209877527,2025-07-25
6629304165209878736,2025-07-25
6845478493809504327,2025-07-25
6927737971451443776,2025-07-25
7000015960434541120,2025-07-25
7719182053721744961,2025-07-25
7926341023773842852,2025-07-25
8007413447319366720,2025-07-25
9007204635750639287,2025-07-25
576467810957597286,2025-07-26
792639673001540995,2025-07-26
1306055918923481346,2025-07-26
1585271561337012374,2025-07-26
1594285565167032960,2025-07-26
2242805481916280257,2025-07-26
2305848744076622362,2025-07-26
2676102810245518080,2025-07-26
2738194092690289034,2025-07-26
3242598857385037293,2025-07-26
3613124770343840705,2025-07-26
3828751370547352448,2025-07-26
4332476682224605632,2025-07-26
5332267584642577112,2025-07-26
5332267584642577308,2025-07-26
5764615010830211364,2025-07-26
6196960147642319177,2025-07-26
6341074104264855981,2025-07-26
6413133404652387490,2025-07-26
6566258848326450200,2025-07-26
6629304165209876826,2025-07-26
6629304165209878990,2025-07-26
7430951296027747843,2025-07-26
7493996875135986974,2025-07-26
8214571571366848933,2025-07-26
8430745724812681766,2025-07-26
8430746051069922433,2025-07-26
8574860749468303938,2025-07-26
9007204939872883111,2025-07-26
504410216844887383,2025-07-27
513421936608554178,2025-07-27
576467810957597286,2025-07-27
585481725913663745,2025-07-27
658983189719959233,2025-07-27
720580779483787630,2025-07-27
801651925687944582,2025-07-27
802429675641271424,2025-07-27
1008814384946819266,2025-07-27
1369101347001710021,2025-07-27
1585271561336618120,2025-07-27
1585271561336660127,2025-07-27
1585271561336688933,2025-07-27
1585271561336866220,2025-07-27
1585271561336882511,2025-07-27
1585271561336926023,2025-07-27
1585271561336979665,2025-07-27
1585271561336990397,2025-07-27
1585271561337034908,2025-07-27
2305848744076623803,2025-07-27
2676102810245518080,2025-07-27
2738194092690289087,2025-07-27
2810253572328672833,2025-07-27
3036416704227081920,2025-07-27
3828751370547352448,2025-07-27
3963174731014708820,2025-07-27
4332476682224603906,2025-07-27
4332476682224605632,2025-07-27
4683751454157203671,2025-07-27
4899922101829706307,2025-07-27
5413337214202459303,2025-07-27
5764615010830211364,2025-07-27
5989801510985421761,2025-07-27
6196958805535046227,2025-07-27
6196960145816224397,2025-07-27
6278735978234865280,2025-07-27
6341074104264853949,2025-07-27
6629304165209877527,2025-07-27
7286836179836408576,2025-07-27
7421939325345059009,2025-07-27
7719181224280448770,2025-07-27
8214571571366848933,2025-07-27
8430745724812681766,2025-07-27
8511817191720792833,2025-07-27
8574860749468303938,2025-07-27
8791033899596157859,2025-07-27
5034735006857,2025-07-28
369307611172953922,2025-07-28
576467810957597286,2025-07-28
1089883883305158592,2025-07-28
1369101347001709768,2025-07-28
1441157903221328601,2025-07-28
1585271561336609539,2025-07-28
1585271561336713719,2025-07-28
1585271561336768127,2025-07-28
1585271561336901830,2025-07-28
1585271561336918934,2025-07-28
1585271561336939603,2025-07-28
1585271561336953913,2025-07-28
1585271561337003723,2025-07-28
1585271561337023699,2025-07-28
1585271561337051825,2025-07-28
3539841610578589056,2025-07-28
3747000630363940240,2025-07-28
4476589022556912768,2025-07-28
4837337629923812032,2025-07-28
5044039385649898752,2025-07-28
5053051190437830144,2025-07-28
5054311514524504576,2025-07-28
5413337214202462653,2025-07-28
5413337214202463640,2025-07-28
5989801510985426369,2025-07-28
6278630425118592896,2025-07-28
6341072931965192431,2025-07-28
6494204680310920256,2025-07-28
6629304165209876803,2025-07-28
6629304165209878003,2025-07-28
8727990074356778752,2025-07-28
81077505949385027,2025-07-29
576467810957597286,2025-07-29
657537196568801346,2025-07-29
873986025087426048,2025-07-29
1522327548243721536,2025-07-29
1585271561336664412,2025-07-29
1585271561336684477,2025-07-29
1585271561336768500,2025-07-29
1585271561336849394,2025-07-29
1585271561336859571,2025-07-29
1585271561336901830,2025-07-29
1585271561336902933,2025-07-29
1585271561336915000,2025-07-29
1585271561336969686,2025-07-29
1585271561336993928,2025-07-29
1585271561337003723,2025-07-29
1585271561337041917,2025-07-29
1585271561337050252,2025-07-29
2305848744076622405,2025-07-29
2305848744076623859,2025-07-29
2387572825029727232,2025-07-29
2676102810245518080,2025-07-29
3107495819638266880,2025-07-29
3323785317624181504,2025-07-29
3467784016540726144,2025-07-29
3819059905448883660,2025-07-29
4332476682224605632,2025-07-29
5044038169132515350,2025-07-29
5044039385649898752,2025-07-29
5269222877690299204,2025-07-29
5629513342402051584,2025-07-29
5629848815320820608,2025-07-29
5692557201135915154,2025-07-29
5692557201135915836,2025-07-29
5701569099948068865,2025-07-29
5764613821978702687,2025-07-29
5764614806234616984,2025-07-29
5764615010830211364,2025-07-29
6196960145816224397,2025-07-29
6196960145816224833,2025-07-29
6269016405102145823,2025-07-29
6629304165209876650,2025-07-29
6711627055058155776,2025-07-29
8656751577658210240,2025-07-29
8656829890936839488,2025-07-29
8801587602994100992,2025-07-29
225915842651795840,2025-07-30
441939118833085120,2025-07-30
576467810957597286,2025-07-30
792640588831739528,2025-07-30
875393366793077760,2025-07-30
1585271561336662224,2025-07-30
1585271561336915000,2025-07-30
1585271561336944156,2025-07-30
1585271561336980005,2025-07-30
1585271561337003723,2025-07-30
1585271561337014179,2025-07-30
1585271561337015017,2025-07-30
1585271561337024396,2025-07-30
1945560541685068877,2025-07-30
2738194092690289029,2025-07-30
2738194092690289729,2025-07-30
2882311520272393920,2025-07-30
3242598913584033009,2025-07-30
3251609575546333699,2025-07-30
4899922101829706137,2025-07-30
4980991965168188033,2025-07-30
5332267584642577438,2025-07-30
5413337214202459303,2025-07-30
5413337214202460145,2025-07-30
5764614858704116547,2025-07-30
5764615010830211364,2025-07-30
5918087169164797888,2025-07-30
6638317562537834370,2025-07-30
6701361217345428237,2025-07-30
7277824441388353957,2025-07-30
7286835908884542209,2025-07-30
7430950931072303937,2025-07-30
7719183474830902656,2025-07-30
7791239233038936448,2025-07-30
7791241212634248768,2025-07-30
8214571128982578588,2025-07-30
8656829890936839488,2025-07-30
9089615978663728320,2025-07-30
225192052591221314,2025-07-31
360295281038589837,2025-07-31
801651201304655618,2025-07-31
1162022737893971328,2025-07-31
1224987111768317378,2025-07-31
1306055277490834051,2025-07-31
1378112838350349660,2025-07-31
1379849379070761152,2025-07-31
1585271561336664412,2025-07-31
1585271561336684477,2025-07-31
1585271561336830888,2025-07-31
1585271561336980005,2025-07-31
1585271561336993878,2025-07-31
1585271561337023888,2025-07-31
1585271561337032322,2025-07-31
1585271561337043107,2025-07-31
2305848744076623048,2025-07-31
2738194092690289025,2025-07-31
2738194092690289029,2025-07-31
2819265587255210048,2025-07-31
3323668325271603393,2025-07-31
3469422876756188160,2025-07-31
3674943108267374686,2025-07-31
4107288419676846200,2025-07-31
4693213739758153216,2025-07-31
4694269270920854528,2025-07-31
4764817325728901697,2025-07-31
4980991965168188033,2025-07-31
5413337214202460651,2025-07-31
5764615010830211364,2025-07-31
5836672953232509292,2025-07-31
5980787599406315725,2025-07-31
6133914542520752257,2025-07-31
6196961000847504064,2025-07-31
6278028668904870082,2025-07-31
6485190517591018053,2025-07-31
6629304165209878911,2025-07-31
7421937771504245228,2025-07-31
7421939452518496470,2025-07-31
7493996875135986836,2025-07-31
7791239233038936448,2025-07-31
7863449612055842688,2025-07-31
8079469907788937793,2025-07-31
8286630365325210817,2025-07-31
8430745724812681766,2025-07-31
8656829890936839488,2025-07-31
5034735006231,2025-08-01
441361688982365506,2025-08-01
657537196568801346,2025-08-01
1234809583742113409,2025-08-01
1585271561336768127,2025-08-01
1585271561336808997,2025-08-01
1585271561336901830,2025-08-01
1585271561336927250,2025-08-01
1585271561337003582,2025-08-01
1585271561337020878,2025-08-01
1585271561337048751,2025-08-01
2233792637557836352,2025-08-01
2377907662666834967,2025-08-01
2458977252122155712,2025-08-01
2676102810245518080,2025-08-01
2738194092690289029,2025-08-01
2963380775332156289,2025-08-01
3395728048205573378,2025-08-01
3458771664316827264,2025-08-01
3467784016540726848,2025-08-01
3467784160333700032,2025-08-01
3674943108267374686,2025-08-01
3747002170039226160,2025-08-01
3963175104584410569,2025-08-01
4117334242970440768,2025-08-01
4404534281793752512,2025-08-01
4980991965168188033,2025-08-01
5053051190437830144,2025-08-01
5125108828712655936,2025-08-01
5269222877690299218,2025-08-01
6052843423965704588,2025-08-01
6341074104264854342,2025-08-01
6341075541957838209,2025-08-01
6629304165209878911,2025-08-01
6710374421143547864,2025-08-01
7071730495301498368,2025-08-01
7791239233038936448,2025-08-01
7791241212634245504,2025-08-01
9079264347632290274,2025-08-01
9019386599898176,2025-08-02
513421936608554178,2025-08-02
801651201304655618,2025-08-02
864698737912134848,2025-08-02
1008811808132899340,2025-08-02
1379092915070819776,2025-08-02
1585271561336642216,2025-08-02
1585271561336704978,2025-08-02
1585271561336768127,2025-08-02
1585271561336934288,2025-08-02
1585271561337023699,2025-08-02
1585271561337024460,2025-08-02
1585274479214059097,2025-08-02
1810690862437320704,2025-08-02
1956151497532999744,2025-08-02
2305848744076622376,2025-08-02
2666138259355546910,2025-08-02
3395728048205572032,2025-08-02
3395728048205573184,2025-08-02
3467784160333700032,2025-08-02
4404532838566918914,2025-08-02
4548647573216184770,2025-08-02
4548647678279506368,2025-08-02
4827866083748772483,2025-08-02
5188154264055124614,2025-08-02
6052843423965704420,2025-08-02
6061859049728065089,2025-08-02
6350087955005711682,2025-08-02
6422145316800824194,2025-08-02
6629304165209876304,2025-08-02
6629304165209878911,2025-08-02
6855293813807477632,2025-08-02
7144245215226032512,2025-08-02
7215309436985946432,2025-08-02
7286838098605874561,2025-08-02
7349882466748590080,2025-08-02
7430950853652252102,2025-08-02
7864636896608235520,2025-08-02
8367701594454496128,2025-08-02
8791033899596156877,2025-08-02
9007204939872883031,2025-08-02
9007204939872883285,2025-08-02
5034735005976,2025-08-03
225335593580788480,2025-08-03
288235994927349424,2025-08-03
441361688982362497,2025-08-03
513421118227062849,2025-08-03
576467810957597286,2025-08-03
648524241621891088,2025-08-03
875393366793077760,2025-08-03
1379092915070819776,2025-08-03
1585271561336642216,2025-08-03
1585271561336883786,2025-08-03
1585271561336939603,2025-08-03
1585271561336979207,2025-08-03
1585271561337012619,2025-08-03
1585271561337021320,2025-08-03
1585271561337038249,2025-08-03
1585271561337043287,2025-08-03
1585271561337053064,2025-08-03
1729388141130525804,2025-08-03
1729388589032331985,2025-08-03
2098689923357003713,2025-08-03
2594080439968917002,2025-08-03
2747957778956732736,2025-08-03
2882311337796875265,2025-08-03
2891323557308657986,2025-08-03
2963380814038313473,2025-08-03
3386714877606070081,2025-08-03
3674943108267374686,2025-08-03
3747000630363940378,2025-08-03
4323463152188622715,2025-08-03
4404532600794805250,2025-08-03
4548647573216187331,2025-08-03
4908935609760525954,2025-08-03
5053141523561189632,2025-08-03
5269222877690299218,2025-08-03
5269224077618120705,2025-08-03
5404326610889164485,2025-08-03
6052843385257647256,2025-08-03
6196960145816224397,2025-08-03
6341074104264855368,2025-08-03
6629304165209877879,2025-08-03
6855566942124378176,2025-08-03
6917536153237304707,2025-08-03
7782225973962771544,2025-08-03
7926341023773842966,2025-08-03
8214572793405073281,2025-08-03
513592170044611072,2025-08-04
586028244875143488,2025-08-04
648524241621891088,2025-08-04
1008811808132899340,2025-08-04
1018972009783960384,2025-08-04
1163553258079909952,2025-08-04
1234809583742113409,2025-08-04
1235689983777614464,2025-08-04
1585271561336650970,2025-08-04
1585271561336689109,2025-08-04
1585271561337009782,2025-08-04
1585271561337038249,2025-08-04
1594711382926345728,2025-08-04
3467784160333700032,2025-08-04
3747000630363940378,2025-08-04
3901231049869308352,2025-08-04
4261958730707021056,2025-08-04
4620705145135816385,2025-08-04
4764817325728904193,2025-08-04
4827866083748751168,2025-08-04
5044039385649898752,2025-08-04
5341282749928416897,2025-08-04
5980786504561921994,2025-08-04
6052843423965704805,2025-08-04
6206397648303574272,2025-08-04
6341074104264849925,2025-08-04
6422145316800824194,2025-08-04
6494258286305702144,2025-08-04
6566852862341670528,2025-08-04
6639455266640015296,2025-08-04
6782434890573854912,2025-08-04
7000147901829877888,2025-08-04
7421939452518496470,2025-08-04
7647122977748702231,2025-08-04
8367700483004796672,2025-08-04
8800042911955348868,2025-08-04
9089272665615484736,2025-08-04
441361688982362497,2025-08-05
504410762191814656,2025-08-05
658983189719959233,2025-08-05
874364257087396672,2025-08-05
936755082263721921,2025-08-05
945767318361640843,2025-08-05
946895922235440576,2025-08-05
1224996632231164864,2025-08-05
1585271561336618120,2025-08-05
1585271561336744152,2025-08-05
1585271561336878967,2025-08-05
1585271561336915000,2025-08-05
1585271561336920514,2025-08-05
1585271561337001264,2025-08-05
1585271561337002175,2025-08-05
1585271561337003723,2025-08-05
1585271561337021320,2025-08-05
1585271561337038479,2025-08-05
1585271561337042411,2025-08-05
1667876516070682816,2025-08-05
1729388141130525804,2025-08-05
2242804895778104131,2025-08-05
2314997046707036224,2025-08-05
2882311337796875265,2025-08-05
3036575033901487680,2025-08-05
3396757699807377792,2025-08-05
3467783911479848960,2025-08-05
3747000630363940378,2025-08-05
3901231049869308352,2025-08-05
4188358270391977115,2025-08-05
4406223391538753408,2025-08-05
4683749745517625109,2025-08-05
4692763109658534017,2025-08-05
4909958616282810688,2025-08-05
5116095829525861647,2025-08-05
5198136641676584448,2025-08-05
5413337407743933006,2025-08-05
5548441990942654369,2025-08-05
5630042329367316992,2025-08-05
5764614806234615889,2025-08-05
5764615010830211364,2025-08-05
5836672477688190152,2025-08-05
5980787599406315513,2025-08-05
6206871737884535232,2025-08-05
6341074104264851331,2025-08-05
6341074104264854133,2025-08-05
6557248337293371808,2025-08-05
6629304165209876832,2025-08-05
6629304165209877269,2025-08-05
7791239100327169984,2025-08-05
8007412236336256321,2025-08-05
8079470792529455296,2025-08-05
8367701594454496128,2025-08-05
8800042911955348868,2025-08-05
5034735007653,2025-08-06
369307611172934656,2025-08-06
946553516040883456,2025-08-06
1224986448198666823,2025-08-06
1585271561336630741,2025-08-06
1585271561336703668,2025-08-06
1585271561336878967,2025-08-06
1585271561336901830,2025-08-06
1585271561336925294,2025-08-06
1585271561336926077,2025-08-06
1585271561336948251,2025-08-06
1585271561337011501,2025-08-06
1585271561337048751,2025-08-06
1666345625407870272,2025-08-06
1873514497487928217,2025-08-06
2305848744076623320,2025-08-06
2387572825029727232,2025-08-06
2810253572328674212,2025-08-06
2882311337796875265,2025-08-06
3747000630363940378,2025-08-06
4107288419676846091,2025-08-06
4621288485247139456,2025-08-06
5053049603441780994,2025-08-06
5054768684649409472,2025-08-06
5197164686455953793,2025-08-06
5269225437896844992,2025-08-06
5332267584642577160,2025-08-06
5629513342402051584,2025-08-06
6061859049728065089,2025-08-06
6124902552406837260,2025-08-06
6205972534687143104,2025-08-06
6206537486349659776,2025-08-06
6422145316800824194,2025-08-06
6557246880847484935,2025-08-06
6566260858770264576,2025-08-06
6629304165209878404,2025-08-06
6629304165209878868,2025-08-06
6701361217345430749,2025-08-06
6701361217345430821,2025-08-06
7133708794362772802,2025-08-06
